ReleasableAccidents_Year,Death (1 = Yes),Injury (1 = Yes),NumberDeaths,NumberInjured,NumberVesselsInvolved,TotalDamage,Date,Time,State,WaterConditions,Wind,Day (1 = yes),Visibility,DayofWeek,AccidentCause,AccidentEvent,OperatorGender,OperatorAge,OperatorUsingAlcohol,VesselType,Length,Operation,Activity,Yearbuilt,NumberPeopleOnboard,DeceasedAge,DeceasedGender,CauseofDeath,DeceasedPFDWorn,DeceasedRole,InjuredGender,InjuredAge,InjuryType,InjuredRole
2018,0,0,0,0,1,79965,2/3/2018,9:20:00 AM,AT,Rough,Moderate,1,Good,Saturday,Improper loading,Flooding/swamping,U,,0,Cabin motorboat,31,Unknown,Fishing,,5,,,,,,,,,
2018,0,0,0,0,1,40000,2/27/2018,2:00:00 PM,GM,Unknown,Moderate,1,Good,Tuesday,Machinery failure,Flooding/swamping,U,,0,Cabin motorboat,44,Unknown,Boating/relaxation,,2,,,,,,,,,
2018,0,0,0,0,1,17000,11/17/2018,5:30:00 PM,FL,Choppy,Light,1,Good,Saturday,Unknown,Capsizing,U,,0,Open motorboat,17,Unknown,Boating/relaxation,,,,,,,,,,,
2018,0,0,0,0,1,0,11/29/2018,12:00:00 PM,FL,Unknown,Unknown,1,Unknown,Thursday,Machinery failure,Fire/explosion (non-fuel),U,,0,Cabin motorboat,50,Tied to dock/mooring,None; not in use,,0,,,,,,,,,
2018,0,1,0,2,2,0,12/30/2018,12:01:00 PM,FL,Unknown,Unknown,1,unknown,Sunday,Unknown,Collision with recreational vessel,U,,0,Personal watercraft,,Unknown,Boating/relaxation,,,,,,,,,,Unknown,Operator
2018,0,1,0,2,2,0,12/30/2018,12:01:00 PM,FL,Unknown,Unknown,1,unknown,Sunday,Unknown,Collision with recreational vessel,U,,0,Personal watercraft,,Unknown,Boating/relaxation,,,,,,,,,,Broken bone,Operator
2018,0,0,0,0,2,2000,2/12/2018,1:00:00 PM,GA,Calm,None,1,Good,Monday,Operator inattention,Collision with commercial vessel,U,73,0,Open motorboat,17,Cruising,Boating/relaxation,1989,1,,,,,,,,,
2018,0,0,0,0,2,2000,2/12/2018,1:00:00 PM,GA,Calm,None,1,Good,Monday,Operator inattention,Collision with commercial vessel,U,30,0,Other,24,Changing direction,Commercial,2012,2,,,,,,,,,
2018,0,0,0,0,1,2000,3/4/2018,5:20:00 PM,GA,Calm,None,1,Good,Sunday,Equipment failure,Flooding/swamping,U,53,0,Open motorboat,17,Changing direction,Fishing,1989,2,,,,,,,,,
2018,0,1,0,2,2,600,3/18/2018,10:30:00 PM,GA,Calm,None,0,Fair,Sunday,Operator inattention,Collision with recreational vessel,M,27,0,Open motorboat,21,Changing speed,Boating/relaxation,1986,2,,,,,,M,27,Scrape/bruise,Operator
2018,0,1,0,2,2,600,3/18/2018,10:30:00 PM,GA,Calm,None,0,Fair,Sunday,Operator inattention,Collision with recreational vessel,U,33,0,Open motorboat,22,Cruising,Boating/relaxation,1987,2,,,,,,F,20,Concussion,Occupant
2018,1,0,1,0,1,0,2/15/2018,4:00:00 PM,GA,Calm,None,1,Good,Thursday,Unknown,Falls overboard,M,75,0,Open motorboat,17,Trolling,Fishing,1994,1,75,M,Drowning,N,Operator,,,,
2018,0,0,0,0,1,5000,5/5/2018,6:30:00 PM,GA,Calm,None,1,Good,Saturday,Sharp turn,Flooding/swamping,U,57,0,Airboat,14,Changing direction,Boating/relaxation,2015,2,,,,,,,,,
2018,0,1,0,1,1,0,5/13/2018,4:37:00 PM,GA,Calm,None,1,Good,Sunday,Other,Falls overboard,U,41,0,Pontoon,20,At anchor,Swimming/snorkeling,2000,8,,,,,,M,8,Cut,Occupant
2018,0,0,0,0,1,2000,5/13/2018,7:20:00 PM,GA,Calm,Light,1,Good,Sunday,Machinery failure,Fire/explosion (fuel),U,48,0,Open motorboat,23,Cruising,Boating/relaxation,1998,1,,,,,,,,,
2018,0,1,0,1,2,0,3/2/2018,7:45:00 AM,GA,Calm,None,1,Good,Friday,Navigation rules violation,Collision with recreational vessel,U,46,0,Open motorboat,19,Changing direction,Fishing,1999,2,,,,,,M,61,Broken bone,Occupant
2018,0,1,0,1,2,0,3/2/2018,7:45:00 AM,GA,Calm,None,1,Good,Friday,Navigation rules violation,Collision with recreational vessel,U,56,0,Open motorboat,21,Changing direction,Fishing,2018,2,,,,,,,,,
2018,0,1,0,1,2,2000,6/9/2018,3:39:00 PM,GA,Calm,None,1,Good,Saturday,Operator inattention,Collision with recreational vessel,U,53,0,Personal watercraft,11,Cruising,Boating/relaxation,2014,1,,,,,,,,,
2018,0,1,0,1,2,2000,6/9/2018,3:39:00 PM,GA,Calm,None,1,Good,Saturday,Operator inattention,Collision with recreational vessel,F,54,0,Personal watercraft,11,Cruising,Boating/relaxation,2014,1,,,,,,F,54,Scrape/bruise,Operator
2018,0,1,0,1,1,0,6/1/2018,6:30:00 PM,GA,Rough,Storm,1,Poor,Friday,Weather,Person ejected from vessel,M,17,0,Personal watercraft,8,Cruising,Boating/relaxation,1995,2,,,,,,M,17,Scrape/bruise,Operator
2018,0,1,0,1,1,0,6/17/2018,1:15:00 PM,GA,Calm,Light,1,Good,Sunday,Excessive speed,Person ejected from vessel,U,43,0,Personal watercraft,11,Changing speed,Boating/relaxation,2018,3,,,,,,F,18,Cut,Occupant
2018,0,1,0,1,1,17000,6/9/2018,4:40:00 PM,GA,Calm,Light,1,Good,Saturday,Unknown,Fire/explosion (fuel),M,24,0,Personal watercraft,11,Launching/loading,Boating/relaxation,2017,1,,,,,,M,24,Burn,Operator
2018,0,0,0,0,1,8000,6/9/2018,5:45:00 PM,GA,Calm,None,1,Good,Saturday,Machinery failure,Fire/explosion (non-fuel),U,53,0,Open motorboat,16,Cruising,Boating/relaxation,2000,4,,,,,,,,,
2018,0,1,0,3,1,39565,4/21/2018,11:00:00 PM,GA,Calm,None,0,Fair,Saturday,Alcohol use,Collision with fixed object,U,58,0,Open motorboat,24,Cruising,Boating/relaxation,2008,7,,,,,,F,43,Concussion,Occupant
2018,0,1,0,3,1,39565,4/21/2018,11:00:00 PM,GA,Calm,None,0,Fair,Saturday,Alcohol use,Collision with fixed object,U,58,0,Open motorboat,24,Cruising,Boating/relaxation,2008,7,,,,,,F,47,Cut,Occupant
2018,0,1,0,3,1,39565,4/21/2018,11:00:00 PM,GA,Calm,None,0,Fair,Saturday,Alcohol use,Collision with fixed object,U,58,0,Open motorboat,24,Cruising,Boating/relaxation,2008,7,,,,,,M,44,Broken bone,Occupant
2018,0,1,0,1,1,500,5/6/2018,2:46:00 PM,GA,Calm,Moderate,1,Good,Sunday,Other,Collision with floating object,U,44,0,Open motorboat,18,Changing direction,Boating/relaxation,2004,5,,,,,,F,35,Concussion,Occupant
2018,0,0,0,0,1,9380.52,5/12/2018,7:40:00 PM,GA,Calm,None,1,Good,Saturday,Other,Collision with submerged object,U,47,0,Open motorboat,19,Cruising,Boating/relaxation,1999,3,,,,,,,,,
2018,0,1,0,1,2,0,6/8/2018,2:45:00 PM,GA,Calm,Light,1,Good,Friday,Machinery failure,Collision with recreational vessel,F,21,0,Personal watercraft,10,Docking/undocking,Boating/relaxation,2013,2,,,,,,F,21,Sprain/strain,Operator
2018,0,1,0,1,2,0,6/8/2018,2:45:00 PM,GA,Calm,Light,1,Good,Friday,Machinery failure,Collision with recreational vessel,U,,0,Open motorboat,22,Tied to dock/mooring,None; not in use,2016,0,,,,,,,,,
2018,0,1,0,4,1,0,6/17/2018,12:00:00 PM,GA,Calm,None,1,Good,Sunday,Operator inattention,Collision with fixed object,M,49,0,Open motorboat,22,Cruising,Boating/relaxation,2007,4,,,,,,M,49,Scrape/bruise,Operator
2018,0,1,0,4,1,0,6/17/2018,12:00:00 PM,GA,Calm,None,1,Good,Sunday,Operator inattention,Collision with fixed object,M,49,0,Open motorboat,22,Cruising,Boating/relaxation,2007,4,,,,,,F,,Scrape/bruise,Occupant
2018,0,1,0,4,1,0,6/17/2018,12:00:00 PM,GA,Calm,None,1,Good,Sunday,Operator inattention,Collision with fixed object,M,49,0,Open motorboat,22,Cruising,Boating/relaxation,2007,4,,,,,,F,,Scrape/bruise,Occupant
2018,0,1,0,4,1,0,6/17/2018,12:00:00 PM,GA,Calm,None,1,Good,Sunday,Operator inattention,Collision with fixed object,M,49,0,Open motorboat,22,Cruising,Boating/relaxation,2007,4,,,,,,F,,Scrape/bruise,Occupant
2018,0,1,0,1,1,0,6/24/2018,2:10:00 PM,GA,Choppy,Light,1,Good,Sunday,Operator inattention,Person ejected from vessel,M,38,0,Personal watercraft,7,Cruising,Boating/relaxation,1987,1,,,,,,M,38,Cut,Operator
2018,0,0,0,0,1,2500,6/15/2018,5:40:00 PM,GA,Calm,None,1,Good,Friday,Alcohol use,Collision with fixed object,U,23,1,Personal watercraft,11,Cruising,Boating/relaxation,2018,1,,,,,,,,,
2018,0,0,0,0,2,5500,7/4/2018,1:09:00 PM,GA,Calm,Light,1,Good,Wednesday,Navigation rules violation,Collision with recreational vessel,U,57,0,Personal watercraft,11,Changing direction,Boating/relaxation,2012,1,,,,,,,,,
2018,0,0,0,0,2,5500,7/4/2018,1:09:00 PM,GA,Calm,Light,1,Good,Wednesday,Navigation rules violation,Collision with recreational vessel,U,62,0,Open motorboat,18,Changing direction,Towed watersports,2011,5,,,,,,,,,
2018,0,0,0,0,1,4000,6/24/2018,9:08:00 AM,GA,Calm,None,1,Good,Sunday,Operator inattention,Collision with fixed object,U,52,0,Pontoon,22,Cruising,Boating/relaxation,2018,7,,,,,,,,,
2018,0,0,0,0,2,5747.51,7/13/2018,7:00:00 PM,GA,Calm,Light,1,Good,Friday,Hazardous waters,Collision with fixed object,U,48,0,Cabin motorboat,38,Unknown,Boating/relaxation,1983,2,,,,,,,,,
2018,0,0,0,0,2,5747.51,7/13/2018,7:00:00 PM,GA,Calm,Light,1,Good,Friday,Hazardous waters,Collision with fixed object,U,,0,Cabin motorboat,53,Tied to dock/mooring,None; not in use,1994,0,,,,,,,,,
2018,0,0,0,0,2,2500,7/7/2018,3:30:00 PM,GA,Calm,None,1,Good,Saturday,Navigation rules violation,Collision with recreational vessel,U,35,0,Open motorboat,18,Changing direction,Towed watersports,1995,1,,,,,,,,,
2018,0,0,0,0,2,2500,7/7/2018,3:30:00 PM,GA,Calm,None,1,Good,Saturday,Navigation rules violation,Collision with recreational vessel,U,39,0,Personal watercraft,9,Changing speed,Boating/relaxation,1995,1,,,,,,,,,
2018,0,1,0,1,2,0,7/16/2018,3:24:00 PM,GA,Calm,None,1,Good,Monday,Navigation rules violation,Collision with recreational vessel,U,20,0,Open motorboat,22,Cruising,Boating/relaxation,2001,3,,,,,,,,,
2018,0,1,0,1,2,0,7/16/2018,3:24:00 PM,GA,Calm,None,1,Good,Monday,Navigation rules violation,Collision with recreational vessel,U,20,0,Personal watercraft,11,Cruising,Towed watersports,2007,4,,,,,,M,20,Internal organ injury,Tuber
2018,0,0,0,0,1,2500,7/4/2018,2:00:00 PM,GA,Choppy,Light,1,Good,Wednesday,Machinery failure,Fire/explosion (non-fuel),U,59,0,Open motorboat,23,At anchor,Boating/relaxation,1999,2,,,,,,,,,
2018,0,0,0,0,2,12250,6/2/2018,1:45:00 PM,GA,Calm,Light,1,Good,Saturday,Operator inattention,Collision with recreational vessel,U,15,0,Personal watercraft,10,Changing direction,Boating/relaxation,1994,2,,,,,,,,,
2018,0,0,0,0,2,12250,6/2/2018,1:45:00 PM,GA,Calm,Light,1,Good,Saturday,Operator inattention,Collision with recreational vessel,U,40,0,Open motorboat,20,Cruising,Fishing,2017,2,,,,,,,,,
2018,0,1,0,2,1,4500,6/25/2018,5:43:00 PM,GA,Calm,Light,1,Good,Monday,Operator inattention,Collision with fixed object,M,64,0,Open motorboat,14,Cruising,Boating/relaxation,1989,3,,,,,,M,64,Internal organ injury,Operator
2018,0,1,0,2,1,4500,6/25/2018,5:43:00 PM,GA,Calm,Light,1,Good,Monday,Operator inattention,Collision with fixed object,M,64,0,Open motorboat,14,Cruising,Boating/relaxation,1989,3,,,,,,M,11,Cut,Occupant
2018,0,1,0,1,1,500,7/25/2018,3:30:00 PM,GA,Calm,Light,1,Good,Wednesday,Alcohol use,Grounding,F,36,1,Personal watercraft,9,Cruising,Boating/relaxation,1992,1,,,,,,F,36,Broken bone,Operator
2018,0,1,0,1,2,800,7/20/2018,3:40:00 PM,GA,Calm,None,1,Good,Friday,Operator inattention,Collision with recreational vessel,U,41,0,Open motorboat,19,Changing speed,Boating/relaxation,1986,5,,,,,,F,35,Concussion,Occupant
2018,0,1,0,1,2,800,7/20/2018,3:40:00 PM,GA,Calm,None,1,Good,Friday,Operator inattention,Collision with recreational vessel,U,14,0,Personal watercraft,11,Cruising,Boating/relaxation,2002,1,,,,,,,,,
2018,0,1,0,1,1,0,7/21/2018,2:30:00 PM,GA,Calm,Light,1,Good,Saturday,Other,Skier mishap,U,47,0,Open motorboat,20,Cruising,Towed watersports,2004,3,,,,,,M,19,Cut,Wakeboarder
2018,0,1,0,1,1,0,7/3/2018,2:00:00 PM,GA,Calm,None,1,Good,Tuesday,Excessive speed,Person ejected from vessel,F,67,0,Personal watercraft,11,Cruising,Boating/relaxation,2008,1,,,,,,F,67,Broken bone,Operator
2018,0,0,0,0,1,4000,6/2/2018,4:30:00 PM,GA,Calm,None,1,Good,Saturday,Equipment failure,Flooding/swamping,U,24,0,Open motorboat,10,Cruising,Boating/relaxation,1988,2,,,,,,,,,
2018,0,1,0,1,1,5500,6/20/2018,8:43:00 PM,GA,Calm,None,0,Good,Wednesday,Ignition of fuel or vapor,Fire/explosion (fuel),M,52,1,Personal watercraft,10,Tied to dock/mooring,Starting engine,1997,1,,,,,,M,52,Broken bone,Operator
2018,1,0,2,0,1,0,5/28/2018,9:30:00 PM,GA,Calm,Light,0,Fair,Monday,Failure to vent,Carbon monoxide exposure,U,,0,Cabin motorboat,24,At anchor,Boating/relaxation,2000,2,40,F,Carbon monoxide poisoning,Y,Occupant,,,,
2018,1,0,2,0,1,0,5/28/2018,9:30:00 PM,GA,Calm,Light,0,Fair,Monday,Failure to vent,Carbon monoxide exposure,U,,0,Cabin motorboat,24,At anchor,Boating/relaxation,2000,2,39,M,Carbon monoxide poisoning,Y,Occupant,,,,
2018,0,0,0,0,1,5500,7/21/2018,3:30:00 PM,GA,Rough,Light,1,Good,Saturday,Machinery failure,Flooding/swamping,U,32,0,Open motorboat,19,Cruising,Boating/relaxation,1986,3,,,,,,,,,
2018,0,1,0,1,1,0,7/3/2018,7:56:00 PM,GA,Calm,None,1,Good,Tuesday,Force of wake/wave,Skier mishap,U,17,0,Personal watercraft,10,Cruising,Towed watersports,2004,3,,,,,,F,15,Sprain/strain,Tuber
2018,0,1,0,3,1,2250,7/28/2018,12:46:00 PM,GA,Calm,Light,1,Good,Saturday,Operator inattention,Grounding,M,56,0,Open motorboat,19,Cruising,Boating/relaxation,2013,3,,,,,,M,56,Concussion,Operator
2018,0,1,0,3,1,2250,7/28/2018,12:46:00 PM,GA,Calm,Light,1,Good,Saturday,Operator inattention,Grounding,M,56,0,Open motorboat,19,Cruising,Boating/relaxation,2013,3,,,,,,F,5,Cut,Occupant
2018,0,1,0,3,1,2250,7/28/2018,12:46:00 PM,GA,Calm,Light,1,Good,Saturday,Operator inattention,Grounding,M,56,0,Open motorboat,19,Cruising,Boating/relaxation,2013,3,,,,,,F,50,Cut,Occupant
2018,0,1,0,1,1,0,7/7/2018,2:30:00 PM,GA,Calm,None,1,Good,Saturday,Operator inattention,Collision with submerged object,U,20,0,Open motorboat,15,Cruising,Boating/relaxation,2008,3,,,,,,F,47,Cut,Occupant
2018,1,0,1,0,1,6000,6/24/2018,4:08:00 PM,GA,Calm,None,1,Good,Sunday,Ignition of fuel or vapor,Fire/explosion (fuel),M,67,0,Open motorboat,23,Tied to dock/mooring,Making repairs,1997,2,67,M,Trauma,Y,Operator,,,,
2018,1,0,1,0,1,0,7/22/2018,4:00:00 PM,GA,Choppy,Light,1,Good,Sunday,Other,Person departed vessel,U,70,0,Auxiliary sail,25,Drifting,Swimming/snorkeling,1979,2,31,F,Drowning,N,Occupant,,,,
2018,0,1,0,1,1,5200,8/4/2018,11:10:00 AM,GA,Calm,None,1,Good,Saturday,Machinery failure,Fire/explosion (fuel),M,60,0,Open motorboat,18,Launching/loading,Starting engine,1992,1,,,,,,M,60,Burn,Operator
2018,0,1,0,2,2,7999,7/24/2018,12:30:00 PM,GA,Calm,None,1,Good,Tuesday,Operator inattention,Collision with recreational vessel,M,53,0,Personal watercraft,10,Changing direction,Boating/relaxation,2017,2,,,,,,M,53,Broken bone,Operator
2018,0,1,0,2,2,7999,7/24/2018,12:30:00 PM,GA,Calm,None,1,Good,Tuesday,Operator inattention,Collision with recreational vessel,M,53,0,Personal watercraft,10,Changing direction,Boating/relaxation,2017,2,,,,,,M,22,Broken bone,Occupant
2018,0,1,0,2,2,7999,7/24/2018,12:30:00 PM,GA,Calm,None,1,Good,Tuesday,Operator inattention,Collision with recreational vessel,U,44,0,Personal watercraft,10,Cruising,Boating/relaxation,2017,3,,,,,,,,,
2018,0,0,0,0,2,9000,7/14/2018,10:00:00 PM,GA,Calm,None,0,Fair,Saturday,Improper lookout,Collision with recreational vessel,U,,0,Cabin motorboat,42,Tied to dock/mooring,None; not in use,2016,0,,,,,,,,,
2018,0,0,0,0,2,9000,7/14/2018,10:00:00 PM,GA,Calm,None,0,Fair,Saturday,Improper lookout,Collision with recreational vessel,U,46,0,Cabin motorboat,32,Docking/undocking,Boating/relaxation,2005,1,,,,,,,,,
2018,0,1,0,1,1,0,7/29/2018,5:00:00 PM,GA,Calm,None,1,Good,Sunday,Alcohol use,Fall in vessel,U,,0,Houseboat,100,At anchor,Boating/relaxation,2008,2,,,,,,F,25,Cut,Occupant
2018,0,1,0,1,1,7150,8/10/2018,8:00:00 PM,GA,Calm,None,1,Good,Friday,Machinery failure,Fire/explosion (fuel),M,18,0,Personal watercraft,11,Docking/undocking,Starting engine,2011,1,,,,,,M,18,Scrape/bruise,Operator
2018,0,0,0,0,3,3000,7/21/2018,2:20:00 PM,GA,Calm,None,1,Good,Saturday,Operator inexperience,Collision with recreational vessel,U,36,0,Open motorboat,23,Changing direction,Boating/relaxation,1997,10,,,,,,,,,
2018,0,0,0,0,3,3000,7/21/2018,2:20:00 PM,GA,Calm,None,1,Good,Saturday,Operator inexperience,Collision with recreational vessel,U,,0,Pontoon,25,Tied to dock/mooring,None; not in use,2018,0,,,,,,,,,
2018,0,0,0,0,3,3000,7/21/2018,2:20:00 PM,GA,Calm,None,1,Good,Saturday,Operator inexperience,Collision with recreational vessel,U,,0,Pontoon,24,Tied to dock/mooring,None; not in use,2018,0,,,,,,,,,
2018,0,1,0,1,1,14000,7/6/2018,5:00:00 PM,GA,Calm,Light,1,Poor,Friday,Weather,Collision with fixed object,F,13,0,Personal watercraft,8,Cruising,Boating/relaxation,2018,3,,,,,,F,13,Concussion,Operator
2018,0,1,0,1,1,0,8/4/2018,4:15:00 PM,GA,Calm,None,1,Good,Saturday,Other,Person struck by propeller,U,29,0,Open motorboat,23,Drifting,Towed watersports,2002,8,,,,,,M,27,Cut,Wakeboarder
2018,0,1,0,3,1,0,8/4/2018,12:30:00 PM,GA,Calm,None,1,Good,Saturday,Excessive speed,Skier mishap,U,49,0,Pontoon,19,Changing direction,Towed watersports,2006,4,,,,,,M,18,Scrape/bruise,Tuber
2018,0,1,0,1,1,1000,8/11/2018,2:20:00 PM,GA,Choppy,Light,1,Good,Saturday,Excessive speed,Fall in vessel,M,26,0,Personal watercraft,11,Changing direction,Boating/relaxation,2018,2,,,,,,M,26,Broken bone,Operator
2018,0,0,0,0,1,2000,9/3/2018,5:35:00 PM,GA,Calm,Light,1,Fair,Monday,Operator inattention,Grounding,U,33,0,Pontoon,22,Cruising,Boating/relaxation,2011,6,,,,,,,,,
2018,0,0,0,0,3,2000,6/24/2018,2:30:00 PM,GA,Calm,None,1,Good,Sunday,Operator inexperience,Collision with recreational vessel,U,16,0,Personal watercraft,11,Changing direction,Boating/relaxation,2004,2,,,,,,,,,
2018,0,0,0,0,3,2000,6/24/2018,2:30:00 PM,GA,Calm,None,1,Good,Sunday,Operator inexperience,Collision with recreational vessel,U,,0,Open motorboat,24,Tied to dock/mooring,None; not in use,2010,0,,,,,,,,,
2018,0,0,0,0,3,2000,6/24/2018,2:30:00 PM,GA,Calm,None,1,Good,Sunday,Operator inexperience,Collision with recreational vessel,U,,0,Open motorboat,21,Tied to dock/mooring,None; not in use,2000,0,,,,,,,,,
2018,0,1,0,1,1,23000,8/19/2018,6:22:00 AM,GA,Calm,None,0,Good,Sunday,Operator inattention,Grounding,U,45,0,Open motorboat,27,Cruising,Fishing,2018,2,,,,,,F,19,Cut,Occupant
2018,0,0,0,0,2,4000,9/1/2018,3:00:00 PM,GA,Calm,Light,1,Good,Saturday,Improper lookout,Collision with recreational vessel,U,65,0,Pontoon,23,Cruising,Boating/relaxation,2015,4,,,,,,,,,
2018,0,0,0,0,2,4000,9/1/2018,3:00:00 PM,GA,Calm,Light,1,Good,Saturday,Improper lookout,Collision with recreational vessel,U,18,0,Personal watercraft,10,Drifting,Boating/relaxation,2003,1,,,,,,,,,
2018,0,1,0,1,1,14000,8/28/2018,7:00:00 AM,GA,Calm,None,1,Good,Tuesday,Ignition of fuel or vapor,Fire/explosion (fuel),M,51,0,Open motorboat,17,Drifting,Starting engine,2007,1,,,,,,M,51,Burn,Operator
2018,0,1,0,1,2,2000,9/2/2018,7:00:00 PM,GA,Calm,None,1,Good,Sunday,Navigation rules violation,Collision with recreational vessel,U,47,0,Open motorboat,23,Changing speed,Boating/relaxation,2007,4,,,,,,,,,
2018,0,1,0,1,2,2000,9/2/2018,7:00:00 PM,GA,Calm,None,1,Good,Sunday,Navigation rules violation,Collision with recreational vessel,U,56,0,Open motorboat,22,Changing direction,Boating/relaxation,2000,3,,,,,,F,60,Cut,Occupant
2018,0,1,0,1,2,0,6/16/2018,4:49:00 PM,GA,Calm,None,1,Good,Saturday,Excessive speed,Collision with recreational vessel,F,15,0,Personal watercraft,9,Cruising,Boating/relaxation,1994,1,,,,,,F,15,Broken bone,Operator
2018,0,1,0,1,2,0,6/16/2018,4:49:00 PM,GA,Calm,None,1,Good,Saturday,Excessive speed,Collision with recreational vessel,U,44,0,Personal watercraft,9,Changing direction,Boating/relaxation,1994,1,,,,,,,,,
2018,0,0,0,0,1,5800,9/22/2018,7:00:00 PM,GA,Calm,None,1,Good,Saturday,Operator inattention,Grounding,U,59,0,Open motorboat,19,Changing direction,Fishing,2005,2,,,,,,,,,
2018,0,1,0,2,2,3000,7/14/2018,10:58:00 AM,GA,Rough,Light,1,Good,Saturday,Navigation rules violation,Collision with recreational vessel,U,12,0,Personal watercraft,11,Cruising,Boating/relaxation,2016,3,,,,,,,,,
2018,0,1,0,2,2,3000,7/14/2018,10:58:00 AM,GA,Rough,Light,1,Good,Saturday,Navigation rules violation,Collision with recreational vessel,M,17,0,Personal watercraft,10,Changing speed,Boating/relaxation,2016,2,,,,,,M,17,Broken bone,Operator
2018,0,1,0,2,2,3000,7/14/2018,10:58:00 AM,GA,Rough,Light,1,Good,Saturday,Navigation rules violation,Collision with recreational vessel,M,17,0,Personal watercraft,10,Changing speed,Boating/relaxation,2016,2,,,,,,F,17,Broken bone,Occupant
2018,0,1,0,1,1,0,9/8/2018,4:15:00 PM,GA,Choppy,Light,1,Good,Saturday,Other,Skier mishap,U,21,0,Pontoon,24,Changing speed,Towed watersports,2015,2,,,,,,M,20,Broken bone,Tuber
2018,0,0,0,0,1,4000,8/12/2018,4:00:00 PM,GA,Calm,None,1,Good,Sunday,Force of wake/wave,Flooding/swamping,U,61,0,Open motorboat,17,Launching/loading,Boating/relaxation,1973,1,,,,,,,,,
2018,0,1,0,2,1,0,7/18/2018,7:30:00 PM,GA,Calm,None,1,Good,Wednesday,Alcohol use,Skier mishap,U,44,1,Open motorboat,21,Changing direction,Towed watersports,2015,7,,,,,,M,2,Broken bone,Tuber
2018,0,1,0,2,1,0,7/18/2018,7:30:00 PM,GA,Calm,None,1,Good,Wednesday,Alcohol use,Skier mishap,U,44,1,Open motorboat,21,Changing direction,Towed watersports,2015,7,,,,,,F,6,Broken bone,Tuber
2018,1,0,1,0,1,0,9/3/2018,2:00:00 AM,GA,Calm,None,0,Poor,Monday,Sudden medical condition,Falls overboard,U,40,0,Open motorboat,14,Cruising,Boating/relaxation,2011,3,65,M,Cardiac arrest,Y,Occupant,,,,
2018,0,1,0,1,1,0,7/13/2018,11:30:00 AM,GA,Calm,None,1,Good,Friday,Excessive speed,Capsizing,M,28,0,Open motorboat,12,Cruising,Boating/relaxation,,1,,,,,,M,28,Internal organ injury,Operator
2018,0,0,0,0,2,2750,9/1/2018,6:00:00 PM,GA,Calm,None,1,Good,Saturday,Operator inattention,Collision with recreational vessel,U,,0,Pontoon,24,Tied to dock/mooring,Making repairs,1995,1,,,,,,,,,
2018,0,0,0,0,2,2750,9/1/2018,6:00:00 PM,GA,Calm,None,1,Good,Saturday,Operator inattention,Collision with recreational vessel,U,67,0,Pontoon,25,Changing direction,Boating/relaxation,2014,4,,,,,,,,,
2018,0,0,0,0,2,4000,8/4/2018,4:00:00 PM,GA,Calm,Light,1,Good,Saturday,Operator inattention,Collision with recreational vessel,U,41,0,Houseboat,38,Changing direction,Boating/relaxation,1994,2,,,,,,,,,
2018,0,0,0,0,2,4000,8/4/2018,4:00:00 PM,GA,Calm,Light,1,Good,Saturday,Operator inattention,Collision with recreational vessel,U,,0,Houseboat,62,Tied to dock/mooring,None; not in use,1976,0,,,,,,,,,
2018,0,1,0,1,1,0,10/13/2018,6:15:00 PM,GA,Calm,None,1,Good,Saturday,Excessive speed,Person ejected from vessel,M,20,0,Personal watercraft,10,Cruising,Boating/relaxation,2000,1,,,,,,M,20,Cut,Operator
2018,0,1,0,1,1,0,11/17/2018,6:30:00 AM,GA,Calm,Light,1,Poor,Saturday,Excessive speed,Grounding,M,56,0,Open motorboat,16,Cruising,Hunting,2007,1,,,,,,M,56,Scrape/bruise,Operator
2018,0,1,0,1,1,0,8/19/2018,10:45:00 AM,GA,Calm,None,1,Good,Sunday,Congested waters,Skier mishap,U,19,0,Open motorboat,15,Drifting,Towed watersports,1973,3,,,,,,M,20,Cut,Tuber
2018,0,1,0,1,1,0,7/7/2018,2:50:00 PM,GA,Choppy,Light,1,Good,Saturday,Other,Skier mishap,U,60,0,Open motorboat,20,Cruising,Towed watersports,1989,1,,,,,,F,27,Sprain/strain,Wakeboarder
